id,basisOfRecord,organismName,organismQuantity,organismQuantityType,occurrenceID,occurrenceStatus,scientificName,scientificNameID,taxonID,kingdom
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2018-06-28T13:08:00UTC,HumanObservation,Dinophysis_spp,1612.5,Cells per L,2018-06-28T13:07:59UTC_Dinophysis_spp,present,Dinophysis,(urn:lsid:marinespecies.org:taxname:109462),NCBI:txid47933,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2018-06-28T13:08:00UTC,HumanObservation,Dinophysis_norvegica,0,Cells per L,2018-06-28T13:07:59UTC_Dinophysis_norvegica,absent,Dinophysis norvegica,(urn:lsid:marinespecies.org:taxname:109637),NCBI:txid120300,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2018-06-28T13:08:00UTC,HumanObservation,Karenia,0,Cells per L,2018-06-28T13:07:59UTC_Karenia,absent,Karenia,(urn:lsid:marinespecies.org:taxname:231788),NCBI:txid156229,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2018-06-28T13:08:00UTC,HumanObservation,Margalefidinium_polykrikoides,0,Cells per L,2018-06-28T13:07:59UTC_Margalefidinium_polykrikoides,absent,Margalefidinium polykrikoides,(urn:lsid:marinespecies.org:taxname:990876),NCBI:txid77300,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2018-06-28T13:08:00UTC,HumanObservation,Prorocentrum_spp,0,Cells per L,2018-06-28T13:07:59UTC_Prorocentrum_spp,absent,Prorocentrum,(urn:lsid:marinespecies.org:taxname:109566),NCBI:txid2944,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2018-06-28T13:08:00UTC,HumanObservation,Prorocentrum_lima,0,Cells per L,2018-06-28T13:07:59UTC_Prorocentrum_lima,absent,Prorocentrum lima,(urn:lsid:marinespecies.org:taxname:110301),NCBI:txid39448,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2018-06-28T13:08:00UTC,HumanObservation,Pseudo_nitzschia_small,0,Cells per L,2018-06-28T13:07:59UTC_Pseudo_nitzschia_small,absent,Pseudo-nitzschia seriata,(urn:lsid:marinespecies.org:taxname:149152),NCBI:txid186176,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2018-06-28T13:08:00UTC,HumanObservation,Pseudo_nitzschia_large,0,Cells per L,2018-06-28T13:07:59UTC_Pseudo_nitzschia_large,absent,Pseudo-nitzschia delicatissima,(urn:lsid:marinespecies.org:taxname:149153),NCBI:txid44447,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2018-06-28T13:08:00UTC,HumanObservation,Pseudo_nitzschia_spp,0,Cells per L,2018-06-28T13:07:59UTC_Pseudo_nitzschia_spp,absent,Pseudo-nitzschia,(urn:lsid:marinespecies.org:taxname:149151),NCBI:txid41953,Chromista
MDIBL-habs_MDIBL_Dock_22G_2018-06-28T17:09:00UTC,HumanObservation,Alexandrium,142.5,Cells per L,2018-06-28T17:08:59UTC_Alexandrium,present,Alexandrium,(urn:lsid:marinespecies.org:taxname:109470),NCBI:txid2924,Chromista
MDIBL-habs_MDIBL_Dock_22G_2018-06-28T17:09:00UTC,HumanObservation,Dinophysis_acuminata,0,Cells per L,2018-06-28T17:08:59UTC_Dinophysis_acuminata,absent,Dinophysis acuminata,(urn:lsid:marinespecies.org:taxname:109603),NCBI:txid47934,Chromista
MDIBL-habs_MDIBL_Dock_22G_2018-06-28T17:09:00UTC,HumanObservation,Dinophysis_spp,8160,Cells per L,2018-06-28T17:08:59UTC_Dinophysis_spp,present,Dinophysis,(urn:lsid:marinespecies.org:taxname:109462),NCBI:txid47933,Chromista
MDIBL-habs_MDIBL_Dock_22G_2018-06-28T17:09:00UTC,HumanObservation,Dinophysis_norvegica,0,Cells per L,2018-06-28T17:08:59UTC_Dinophysis_norvegica,absent,Dinophysis norvegica,(urn:lsid:marinespecies.org:taxname:109637),NCBI:txid120300,Chromista
MDIBL-habs_MDIBL_Dock_22G_2018-06-28T17:09:00UTC,HumanObservation,Karenia,0,Cells per L,2018-06-28T17:08:59UTC_Karenia,absent,Karenia,(urn:lsid:marinespecies.org:taxname:231788),NCBI:txid156229,Chromista
MDIBL-habs_MDIBL_Dock_22G_2018-06-28T17:09:00UTC,HumanObservation,Margalefidinium_polykrikoides,0,Cells per L,2018-06-28T17:08:59UTC_Margalefidinium_polykrikoides,absent,Margalefidinium polykrikoides,(urn:lsid:marinespecies.org:taxname:990876),NCBI:txid77300,Chromista
MDIBL-habs_MDIBL_Dock_22G_2018-06-28T17:09:00UTC,HumanObservation,Prorocentrum_spp,0,Cells per L,2018-06-28T17:08:59UTC_Prorocentrum_spp,absent,Prorocentrum,(urn:lsid:marinespecies.org:taxname:109566),NCBI:txid2944,Chromista
MDIBL-habs_MDIBL_Dock_22G_2018-06-28T17:09:00UTC,HumanObservation,Prorocentrum_lima,0,Cells per L,2018-06-28T17:08:59UTC_Prorocentrum_lima,absent,Prorocentrum lima,(urn:lsid:marinespecies.org:taxname:110301),NCBI:txid39448,Chromista
MDIBL-habs_MDIBL_Dock_22G_2018-06-28T17:09:00UTC,HumanObservation,Pseudo_nitzschia_small,0,Cells per L,2018-06-28T17:08:59UTC_Pseudo_nitzschia_small,absent,Pseudo-nitzschia seriata,(urn:lsid:marinespecies.org:taxname:149152),NCBI:txid186176,Chromista
MDIBL-habs_MDIBL_Dock_22G_2018-06-28T17:09:00UTC,HumanObservation,Pseudo_nitzschia_large,0,Cells per L,2018-06-28T17:08:59UTC_Pseudo_nitzschia_large,absent,Pseudo-nitzschia delicatissima,(urn:lsid:marinespecies.org:taxname:149153),NCBI:txid44447,Chromista
MDIBL-habs_MDIBL_Dock_22G_2018-06-28T17:09:00UTC,HumanObservation,Pseudo_nitzschia_spp,0,Cells per L,2018-06-28T17:08:59UTC_Pseudo_nitzschia_spp,absent,Pseudo-nitzschia,(urn:lsid:marinespecies.org:taxname:149151),NCBI:txid41953,Chromista
MDIBL-habs_MDIBL_Dock_22G_2018-07-03T17:29:00UTC,HumanObservation,Alexandrium,0,Cells per L,2018-07-03T17:28:59UTC_Alexandrium,absent,Alexandrium,(urn:lsid:marinespecies.org:taxname:109470),NCBI:txid2924,Chromista
MDIBL-habs_MDIBL_Dock_22G_2018-07-03T17:29:00UTC,HumanObservation,Dinophysis_acuminata,0,Cells per L,2018-07-03T17:28:59UTC_Dinophysis_acuminata,absent,Dinophysis acuminata,(urn:lsid:marinespecies.org:taxname:109603),NCBI:txid47934,Chromista
MDIBL-habs_MDIBL_Dock_22G_2018-07-03T17:29:00UTC,HumanObservation,Dinophysis_spp,465,Cells per L,2018-07-03T17:28:59UTC_Dinophysis_spp,present,Dinophysis,(urn:lsid:marinespecies.org:taxname:109462),NCBI:txid47933,Chromista
MDIBL-habs_MDIBL_Dock_22G_2018-07-03T17:29:00UTC,HumanObservation,Dinophysis_norvegica,0,Cells per L,2018-07-03T17:28:59UTC_Dinophysis_norvegica,absent,Dinophysis norvegica,(urn:lsid:marinespecies.org:taxname:109637),NCBI:txid120300,Chromista
MDIBL-habs_MDIBL_Dock_22G_2018-07-03T17:29:00UTC,HumanObservation,Karenia,0,Cells per L,2018-07-03T17:28:59UTC_Karenia,absent,Karenia,(urn:lsid:marinespecies.org:taxname:231788),NCBI:txid156229,Chromista
MDIBL-habs_MDIBL_Dock_22G_2018-07-03T17:29:00UTC,HumanObservation,Margalefidinium_polykrikoides,0,Cells per L,2018-07-03T17:28:59UTC_Margalefidinium_polykrikoides,absent,Margalefidinium polykrikoides,(urn:lsid:marinespecies.org:taxname:990876),NCBI:txid77300,Chromista
MDIBL-habs_MDIBL_Dock_22G_2018-07-03T17:29:00UTC,HumanObservation,Prorocentrum_spp,0,Cells per L,2018-07-03T17:28:59UTC_Prorocentrum_spp,absent,Prorocentrum,(urn:lsid:marinespecies.org:taxname:109566),NCBI:txid2944,Chromista
MDIBL-habs_MDIBL_Dock_22G_2018-07-03T17:29:00UTC,HumanObservation,Prorocentrum_lima,0,Cells per L,2018-07-03T17:28:59UTC_Prorocentrum_lima,absent,Prorocentrum lima,(urn:lsid:marinespecies.org:taxname:110301),NCBI:txid39448,Chromista
MDIBL-habs_MDIBL_Dock_22G_2018-07-03T17:29:00UTC,HumanObservation,Pseudo_nitzschia_small,0,Cells per L,2018-07-03T17:28:59UTC_Pseudo_nitzschia_small,absent,Pseudo-nitzschia seriata,(urn:lsid:marinespecies.org:taxname:149152),NCBI:txid186176,Chromista
MDIBL-habs_MDIBL_Dock_22G_2018-07-03T17:29:00UTC,HumanObservation,Pseudo_nitzschia_large,0,Cells per L,2018-07-03T17:28:59UTC_Pseudo_nitzschia_large,absent,Pseudo-nitzschia delicatissima,(urn:lsid:marinespecies.org:taxname:149153),NCBI:txid44447,Chromista
MDIBL-habs_MDIBL_Dock_22G_2018-07-03T17:29:00UTC,HumanObservation,Pseudo_nitzschia_spp,0,Cells per L,2018-07-03T17:28:59UTC_Pseudo_nitzschia_spp,absent,Pseudo-nitzschia,(urn:lsid:marinespecies.org:taxname:149151),NCBI:txid41953,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2018-07-05T13:55:00UTC,HumanObservation,Alexandrium,0,Cells per L,2018-07-05T13:54:59UTC_Alexandrium,absent,Alexandrium,(urn:lsid:marinespecies.org:taxname:109470),NCBI:txid2924,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2018-07-05T13:55:00UTC,HumanObservation,Dinophysis_acuminata,0,Cells per L,2018-07-05T13:54:59UTC_Dinophysis_acuminata,absent,Dinophysis acuminata,(urn:lsid:marinespecies.org:taxname:109603),NCBI:txid47934,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2018-07-05T13:55:00UTC,HumanObservation,Dinophysis_spp,37.5,Cells per L,2018-07-05T13:54:59UTC_Dinophysis_spp,present,Dinophysis,(urn:lsid:marinespecies.org:taxname:109462),NCBI:txid47933,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2018-07-05T13:55:00UTC,HumanObservation,Dinophysis_norvegica,0,Cells per L,2018-07-05T13:54:59UTC_Dinophysis_norvegica,absent,Dinophysis norvegica,(urn:lsid:marinespecies.org:taxname:109637),NCBI:txid120300,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2018-07-05T13:55:00UTC,HumanObservation,Karenia,0,Cells per L,2018-07-05T13:54:59UTC_Karenia,absent,Karenia,(urn:lsid:marinespecies.org:taxname:231788),NCBI:txid156229,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2018-07-05T13:55:00UTC,HumanObservation,Margalefidinium_polykrikoides,0,Cells per L,2018-07-05T13:54:59UTC_Margalefidinium_polykrikoides,absent,Margalefidinium polykrikoides,(urn:lsid:marinespecies.org:taxname:990876),NCBI:txid77300,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2018-07-05T13:55:00UTC,HumanObservation,Prorocentrum_spp,0,Cells per L,2018-07-05T13:54:59UTC_Prorocentrum_spp,absent,Prorocentrum,(urn:lsid:marinespecies.org:taxname:109566),NCBI:txid2944,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2018-07-05T13:55:00UTC,HumanObservation,Prorocentrum_lima,0,Cells per L,2018-07-05T13:54:59UTC_Prorocentrum_lima,absent,Prorocentrum lima,(urn:lsid:marinespecies.org:taxname:110301),NCBI:txid39448,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2018-07-05T13:55:00UTC,HumanObservation,Pseudo_nitzschia_small,0,Cells per L,2018-07-05T13:54:59UTC_Pseudo_nitzschia_small,absent,Pseudo-nitzschia seriata,(urn:lsid:marinespecies.org:taxname:149152),NCBI:txid186176,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2018-07-05T13:55:00UTC,HumanObservation,Pseudo_nitzschia_large,0,Cells per L,2018-07-05T13:54:59UTC_Pseudo_nitzschia_large,absent,Pseudo-nitzschia delicatissima,(urn:lsid:marinespecies.org:taxname:149153),NCBI:txid44447,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2018-07-05T13:55:00UTC,HumanObservation,Pseudo_nitzschia_spp,0,Cells per L,2018-07-05T13:54:59UTC_Pseudo_nitzschia_spp,absent,Pseudo-nitzschia,(urn:lsid:marinespecies.org:taxname:149151),NCBI:txid41953,Chromista
MDIBL-habs_MDIBL_Dock_22G_2018-07-11T14:30:00UTC,HumanObservation,Alexandrium,0,Cells per L,2018-07-11T14:30:00UTC_Alexandrium,absent,Alexandrium,(urn:lsid:marinespecies.org:taxname:109470),NCBI:txid2924,Chromista
MDIBL-habs_MDIBL_Dock_22G_2018-07-11T14:30:00UTC,HumanObservation,Dinophysis_acuminata,0,Cells per L,2018-07-11T14:30:00UTC_Dinophysis_acuminata,absent,Dinophysis acuminata,(urn:lsid:marinespecies.org:taxname:109603),NCBI:txid47934,Chromista
MDIBL-habs_MDIBL_Dock_22G_2018-07-11T14:30:00UTC,HumanObservation,Dinophysis_spp,195,Cells per L,2018-07-11T14:30:00UTC_Dinophysis_spp,present,Dinophysis,(urn:lsid:marinespecies.org:taxname:109462),NCBI:txid47933,Chromista
MDIBL-habs_MDIBL_Dock_22G_2018-07-11T14:30:00UTC,HumanObservation,Dinophysis_norvegica,0,Cells per L,2018-07-11T14:30:00UTC_Dinophysis_norvegica,absent,Dinophysis norvegica,(urn:lsid:marinespecies.org:taxname:109637),NCBI:txid120300,Chromista
MDIBL-habs_MDIBL_Dock_22G_2018-07-11T14:30:00UTC,HumanObservation,Karenia,0,Cells per L,2018-07-11T14:30:00UTC_Karenia,absent,Karenia,(urn:lsid:marinespecies.org:taxname:231788),NCBI:txid156229,Chromista
MDIBL-habs_MDIBL_Dock_22G_2018-07-11T14:30:00UTC,HumanObservation,Margalefidinium_polykrikoides,0,Cells per L,2018-07-11T14:30:00UTC_Margalefidinium_polykrikoides,absent,Margalefidinium polykrikoides,(urn:lsid:marinespecies.org:taxname:990876),NCBI:txid77300,Chromista
MDIBL-habs_MDIBL_Dock_22G_2018-07-11T14:30:00UTC,HumanObservation,Prorocentrum_spp,0,Cells per L,2018-07-11T14:30:00UTC_Prorocentrum_spp,absent,Prorocentrum,(urn:lsid:marinespecies.org:taxname:109566),NCBI:txid2944,Chromista
MDIBL-habs_MDIBL_Dock_22G_2018-07-11T14:30:00UTC,HumanObservation,Prorocentrum_lima,0,Cells per L,2018-07-11T14:30:00UTC_Prorocentrum_lima,absent,Prorocentrum lima,(urn:lsid:marinespecies.org:taxname:110301),NCBI:txid39448,Chromista
MDIBL-habs_MDIBL_Dock_22G_2018-07-11T14:30:00UTC,HumanObservation,Pseudo_nitzschia_small,0,Cells per L,2018-07-11T14:30:00UTC_Pseudo_nitzschia_small,absent,Pseudo-nitzschia seriata,(urn:lsid:marinespecies.org:taxname:149152),NCBI:txid186176,Chromista
MDIBL-habs_MDIBL_Dock_22G_2018-07-11T14:30:00UTC,HumanObservation,Pseudo_nitzschia_large,0,Cells per L,2018-07-11T14:30:00UTC_Pseudo_nitzschia_large,absent,Pseudo-nitzschia delicatissima,(urn:lsid:marinespecies.org:taxname:149153),NCBI:txid44447,Chromista
MDIBL-habs_MDIBL_Dock_22G_2018-07-11T14:30:00UTC,HumanObservation,Pseudo_nitzschia_spp,0,Cells per L,2018-07-11T14:30:00UTC_Pseudo_nitzschia_spp,absent,Pseudo-nitzschia,(urn:lsid:marinespecies.org:taxname:149151),NCBI:txid41953,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2018-07-12T12:38:00UTC,HumanObservation,Alexandrium,0,Cells per L,2018-07-12T12:38:00UTC_Alexandrium,absent,Alexandrium,(urn:lsid:marinespecies.org:taxname:109470),NCBI:txid2924,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2018-07-12T12:38:00UTC,HumanObservation,Dinophysis_acuminata,0,Cells per L,2018-07-12T12:38:00UTC_Dinophysis_acuminata,absent,Dinophysis acuminata,(urn:lsid:marinespecies.org:taxname:109603),NCBI:txid47934,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2018-07-12T12:38:00UTC,HumanObservation,Dinophysis_spp,2002.5,Cells per L,2018-07-12T12:38:00UTC_Dinophysis_spp,present,Dinophysis,(urn:lsid:marinespecies.org:taxname:109462),NCBI:txid47933,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2018-07-12T12:38:00UTC,HumanObservation,Dinophysis_norvegica,0,Cells per L,2018-07-12T12:38:00UTC_Dinophysis_norvegica,absent,Dinophysis norvegica,(urn:lsid:marinespecies.org:taxname:109637),NCBI:txid120300,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2018-07-12T12:38:00UTC,HumanObservation,Karenia,0,Cells per L,2018-07-12T12:38:00UTC_Karenia,absent,Karenia,(urn:lsid:marinespecies.org:taxname:231788),NCBI:txid156229,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2018-07-12T12:38:00UTC,HumanObservation,Margalefidinium_polykrikoides,0,Cells per L,2018-07-12T12:38:00UTC_Margalefidinium_polykrikoides,absent,Margalefidinium polykrikoides,(urn:lsid:marinespecies.org:taxname:990876),NCBI:txid77300,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2018-07-12T12:38:00UTC,HumanObservation,Prorocentrum_spp,0,Cells per L,2018-07-12T12:38:00UTC_Prorocentrum_spp,absent,Prorocentrum,(urn:lsid:marinespecies.org:taxname:109566),NCBI:txid2944,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2018-07-12T12:38:00UTC,HumanObservation,Prorocentrum_lima,0,Cells per L,2018-07-12T12:38:00UTC_Prorocentrum_lima,absent,Prorocentrum lima,(urn:lsid:marinespecies.org:taxname:110301),NCBI:txid39448,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2018-07-12T12:38:00UTC,HumanObservation,Pseudo_nitzschia_small,0,Cells per L,2018-07-12T12:38:00UTC_Pseudo_nitzschia_small,absent,Pseudo-nitzschia seriata,(urn:lsid:marinespecies.org:taxname:149152),NCBI:txid186176,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2018-07-12T12:38:00UTC,HumanObservation,Pseudo_nitzschia_large,0,Cells per L,2018-07-12T12:38:00UTC_Pseudo_nitzschia_large,absent,Pseudo-nitzschia delicatissima,(urn:lsid:marinespecies.org:taxname:149153),NCBI:txid44447,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2018-07-12T12:38:00UTC,HumanObservation,Pseudo_nitzschia_spp,0,Cells per L,2018-07-12T12:38:00UTC_Pseudo_nitzschia_spp,absent,Pseudo-nitzschia,(urn:lsid:marinespecies.org:taxname:149151),NCBI:txid41953,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2018-07-18T13:49:00UTC,HumanObservation,Alexandrium,0,Cells per L,2018-07-18T13:48:59UTC_Alexandrium,absent,Alexandrium,(urn:lsid:marinespecies.org:taxname:109470),NCBI:txid2924,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2018-07-18T13:49:00UTC,HumanObservation,Dinophysis_acuminata,0,Cells per L,2018-07-18T13:48:59UTC_Dinophysis_acuminata,absent,Dinophysis acuminata,(urn:lsid:marinespecies.org:taxname:109603),NCBI:txid47934,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2018-07-18T13:49:00UTC,HumanObservation,Dinophysis_spp,892.5,Cells per L,2018-07-18T13:48:59UTC_Dinophysis_spp,present,Dinophysis,(urn:lsid:marinespecies.org:taxname:109462),NCBI:txid47933,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2018-07-18T13:49:00UTC,HumanObservation,Dinophysis_norvegica,0,Cells per L,2018-07-18T13:48:59UTC_Dinophysis_norvegica,absent,Dinophysis norvegica,(urn:lsid:marinespecies.org:taxname:109637),NCBI:txid120300,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2018-07-18T13:49:00UTC,HumanObservation,Karenia,0,Cells per L,2018-07-18T13:48:59UTC_Karenia,absent,Karenia,(urn:lsid:marinespecies.org:taxname:231788),NCBI:txid156229,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2018-07-18T13:49:00UTC,HumanObservation,Margalefidinium_polykrikoides,0,Cells per L,2018-07-18T13:48:59UTC_Margalefidinium_polykrikoides,absent,Margalefidinium polykrikoides,(urn:lsid:marinespecies.org:taxname:990876),NCBI:txid77300,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2018-07-18T13:49:00UTC,HumanObservation,Prorocentrum_spp,0,Cells per L,2018-07-18T13:48:59UTC_Prorocentrum_spp,absent,Prorocentrum,(urn:lsid:marinespecies.org:taxname:109566),NCBI:txid2944,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2018-07-18T13:49:00UTC,HumanObservation,Prorocentrum_lima,0,Cells per L,2018-07-18T13:48:59UTC_Prorocentrum_lima,absent,Prorocentrum lima,(urn:lsid:marinespecies.org:taxname:110301),NCBI:txid39448,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2018-07-18T13:49:00UTC,HumanObservation,Pseudo_nitzschia_small,0,Cells per L,2018-07-18T13:48:59UTC_Pseudo_nitzschia_small,absent,Pseudo-nitzschia seriata,(urn:lsid:marinespecies.org:taxname:149152),NCBI:txid186176,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2018-07-18T13:49:00UTC,HumanObservation,Pseudo_nitzschia_large,0,Cells per L,2018-07-18T13:48:59UTC_Pseudo_nitzschia_large,absent,Pseudo-nitzschia delicatissima,(urn:lsid:marinespecies.org:taxname:149153),NCBI:txid44447,Chromista
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2018-07-18T13:49:00UTC,HumanObservation,Pseudo_nitzschia_spp,0,Cells per L,2018-07-18T13:48:59UTC_Pseudo_nitzschia_spp,absent,Pseudo-nitzschia,(urn:lsid:marinespecies.org:taxname:149151),NCBI:txid41953,Chromista
MDIBL-habs_MDIBL_Dock_22G_2018-07-19T17:16:00UTC,HumanObservation,Alexandrium,0,Cells per L,2018-07-19T17:15:59UTC_Alexandrium,absent,Alexandrium,(urn:lsid:marinespecies.org:taxname:109470),NCBI:txid2924,Chromista
MDIBL-habs_MDIBL_Dock_22G_2018-07-19T17:16:00UTC,HumanObservation,Dinophysis_acuminata,0,Cells per L,2018-07-19T17:15:59UTC_Dinophysis_acuminata,absent,Dinophysis acuminata,(urn:lsid:marinespecies.org:taxname:109603),NCBI:txid47934,Chromista
MDIBL-habs_MDIBL_Dock_22G_2018-07-19T17:16:00UTC,HumanObservation,Dinophysis_spp,675,Cells per L,2018-07-19T17:15:59UTC_Dinophysis_spp,present,Dinophysis,(urn:lsid:marinespecies.org:taxname:109462),NCBI:txid47933,Chromista
MDIBL-habs_MDIBL_Dock_22G_2018-07-19T17:16:00UTC,HumanObservation,Dinophysis_norvegica,0,Cells per L,2018-07-19T17:15:59UTC_Dinophysis_norvegica,absent,Dinophysis norvegica,(urn:lsid:marinespecies.org:taxname:109637),NCBI:txid120300,Chromista
MDIBL-habs_MDIBL_Dock_22G_2018-07-19T17:16:00UTC,HumanObservation,Karenia,0,Cells per L,2018-07-19T17:15:59UTC_Karenia,absent,Karenia,(urn:lsid:marinespecies.org:taxname:231788),NCBI:txid156229,Chromista
MDIBL-habs_MDIBL_Dock_22G_2018-07-19T17:16:00UTC,HumanObservation,Margalefidinium_polykrikoides,0,Cells per L,2018-07-19T17:15:59UTC_Margalefidinium_polykrikoides,absent,Margalefidinium polykrikoides,(urn:lsid:marinespecies.org:taxname:990876),NCBI:txid77300,Chromista
MDIBL-habs_MDIBL_Dock_22G_2018-07-19T17:16:00UTC,HumanObservation,Prorocentrum_spp,0,Cells per L,2018-07-19T17:15:59UTC_Prorocentrum_spp,absent,Prorocentrum,(urn:lsid:marinespecies.org:taxname:109566),NCBI:txid2944,Chromista
MDIBL-habs_MDIBL_Dock_22G_2018-07-19T17:16:00UTC,HumanObservation,Prorocentrum_lima,0,Cells per L,2018-07-19T17:15:59UTC_Prorocentrum_lima,absent,Prorocentrum lima,(urn:lsid:marinespecies.org:taxname:110301),NCBI:txid39448,Chromista
MDIBL-habs_MDIBL_Dock_22G_2018-07-19T17:16:00UTC,HumanObservation,Pseudo_nitzschia_small,0,Cells per L,2018-07-19T17:15:59UTC_Pseudo_nitzschia_small,absent,Pseudo-nitzschia seriata,(urn:lsid:marinespecies.org:taxname:149152),NCBI:txid186176,Chromista
MDIBL-habs_MDIBL_Dock_22G_2018-07-19T17:16:00UTC,HumanObservation,Pseudo_nitzschia_large,0,Cells per L,2018-07-19T17:15:59UTC_Pseudo_nitzschia_large,absent,Pseudo-nitzschia delicatissima,(urn:lsid:marinespecies.org:taxname:149153),NCBI:txid44447,Chromista
MDIBL-habs_MDIBL_Dock_22G_2018-07-19T17:16:00UTC,HumanObservation,Pseudo_nitzschia_spp,0,Cells per L,2018-07-19T17:15:59UTC_Pseudo_nitzschia_spp,absent,Pseudo-nitzschia,(urn:lsid:marinespecies.org:taxname:149151),NCBI:txid41953,Chromista
MDIBL-habs_MDIBL_Dock_22G_2018-07-24T13:58:00UTC,HumanObservation,Alexandrium,0,Cells per L,2018-07-24T13:57:59UTC_Alexandrium,absent,Alexandrium,(urn:lsid:marinespecies.org:taxname:109470),NCBI:txid2924,Chromista
MDIBL-habs_MDIBL_Dock_22G_2018-07-24T13:58:00UTC,HumanObservation,Dinophysis_acuminata,0,Cells per L,2018-07-24T13:57:59UTC_Dinophysis_acuminata,absent,Dinophysis acuminata,(urn:lsid:marinespecies.org:taxname:109603),NCBI:txid47934,Chromista
MDIBL-habs_MDIBL_Dock_22G_2018-07-24T13:58:00UTC,HumanObservation,Dinophysis_spp,232.5,Cells per L,2018-07-24T13:57:59UTC_Dinophysis_spp,present,Dinophysis,(urn:lsid:marinespecies.org:taxname:109462),NCBI:txid47933,Chromista
MDIBL-habs_MDIBL_Dock_22G_2018-07-24T13:58:00UTC,HumanObservation,Dinophysis_norvegica,0,Cells per L,2018-07-24T13:57:59UTC_Dinophysis_norvegica,absent,Dinophysis norvegica,(urn:lsid:marinespecies.org:taxname:109637),NCBI:txid120300,Chromista
MDIBL-habs_MDIBL_Dock_22G_2018-07-24T13:58:00UTC,HumanObservation,Karenia,0,Cells per L,2018-07-24T13:57:59UTC_Karenia,absent,Karenia,(urn:lsid:marinespecies.org:taxname:231788),NCBI:txid156229,Chromista
MDIBL-habs_MDIBL_Dock_22G_2018-07-24T13:58:00UTC,HumanObservation,Margalefidinium_polykrikoides,0,Cells per L,2018-07-24T13:57:59UTC_Margalefidinium_polykrikoides,absent,Margalefidinium polykrikoides,(urn:lsid:marinespecies.org:taxname:990876),NCBI:txid77300,Chromista
